Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,HBAN,0,0,0,0,13150000000.0,,18.21,12.21,4.21,2.83,1.23,,,22.0,28.5,0.71,6.59,3720000000.0,3.65,-3.2,4390000000.0,,734000000.0,0.71,-18.5,7580000000.0,7.45,9510000000.0,,,10.54,1940000000.0,,1.49,12.0,10.15,9170000.0,1020000000.0,1010000000.0,1.01,76.53,17880000.0,1.97,2.01,17340000.0
0,0,ABBV,0,0,0,0,187740000000.0,266850000000.00003,22.92,8.76,,4.18,12.29,6.56,17.47,18.16,33.11,8.05,209.12,40650000000.0,25.47,52.2,25830000000.0,18370000000.0,7320000000.0,4.57,22.5,7960000000.0,4.51,87100000000.0,569.68,0.95,8.65,16010000000.000002,13840000000.0,0.82,100.06,94.5,8369999.999999999,1760000000.0,1740000000.0,0.1,70.02,13270000.0,1.27,0.75,12840000.0
0,0,CAM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JPM,0,0,0,0,364780000000.0,,15.62,13.68,8.18,3.12,1.51,,,26.03,32.63,0.85,9.53,98030000000.0,31.65,2.7,110040000000.0,,23800000000.0,7.67,4.0,422.71,422.71,646090000000.0,,,79.08,32909999999.999996,,1.21,115.21,103.08,15350000.0,3050000000.0,3020000000.0,0.86,72.03,26670000.0,1.6,0.88,21790000.0
0,0,NTRI,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LEN,0,0,0,0,22680000000.0,28560000000.0,10.4,9.12,0.65,1.02,1.35,1.27,9.14,10.96,13.78,6.53,14.46,22490000000.0,72.68,-2.1,5180000000.0,3190000000.0,2470000000.0,7.85,30.9,2700000000.0,8.75,5960000000.0,32.91,19.23,58.21,,,1.57,74.92,72.94,2830000.0,275120000.0,282380000.0,2.02,96.42,8240000.0,3.13,3.45,8840000.0
0,0,PG,0,0,0,0,,,,,,,,,,18.92,23.57,9.13,28.87,72470000000.0,29.19,8.5,36310000000.0,20040000000.0,13450000000.0,5.23,19.0,13390000000.0,5.4,31660000000.0,65.17,0.87,19.07,17970000000.0,12670000000.0,0.36,139.09,133.26,6350000.0,2480000000.0,2480000000.0,0.11,66.15,13430000.0,2.01,0.54,13910000.0
0,0,SPG,0,0,0,0,28840000000.0,53460000000.0,19.98,21.19,,5.42,16.86,10.77,14.48,27.25,46.16,4.37,56.44,4960000000.0,16.19,-25.2,4660000000.0,3590000000.0,1350000000.0,4.4,-73.1,1080000000.0,3.54,25660000000.0,1164.43,0.6,5.59,2390000000.0,1350000000.0,1.5,80.09,70.41,5630000.0,328130000.0,303430000.0,0.47,84.66,25550000.0,3.08,10.03,27070000.0
0,0,AVP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PFE,0,0,0,0,217940000000.0,268970000000.00003,25.3,13.11,5.6,4.53,3.34,5.53,17.68,17.85,29.24,5.09,13.33,48650000000.0,8.77,-4.3,41740000000.0,19320000000.0,8690000000.0,1.54,-71.4,10520000000.0,1.89,63150000000.0,96.42,1.4,11.74,12550000000.0,-655250000.0,0.65,37.48,35.24,42230000.0,5560000000.0,5550000000.0,0.05,70.01,63680000.0,1.24,1.15,45930000.0
0,0,KO,0,0,0,0,229270000000.0,261010000000.0,27.64,24.45,4.62,6.89,12.32,7.8,20.59,24.9,29.3,6.64,40.78,33470000000.0,7.8,-9.0,22650000000.0,11310000000.0,8330000000.0,1.93,-33.0,21130000000.0,4.92,52870000000.0,260.22,1.13,4.33,8920000000.0,6310000000.0,0.57,52.23,49.13,15170000.0,4300000000.0,3870000000.0,0.7,68.19,27600000.0,1.63,0.65,24160000.0
0,0,PRGO,0,0,0,0,6410000000.0,9370000000.0,24.33,10.8,,1.27,1.1,1.79,13.74,-0.13,10.37,2.89,-0.11,5100000000.0,37.41,1.9,1770000000.0,916000000.0,-6600000.0,-0.05,,852700000.0,6.25,3700000000.0,63.54,2.54,42.64,615300000.0,232560000.0,1.19,47.34,50.48,136490000.0,136490000.0,136160000.0,0.75,85.63,3870000.0,3.34,3.85,3180000.0
0,0,MGM,0,0,0,0,14910000000.0,30110000000.0,11.1,,,2.2,2.17,4.39,8.35,21.61,-22.39,-2.71,10.74,6600000000.0,13.24,-65.9,5300000000.0,-234790000.0,1470000000.0,2.95,,4590000000.0,9.3,20200000000.0,171.73,2.24,13.91,-795310000.0,-960160000.0,2.41,26.82,21.66,10660000.0,493940000.0,430690000.0,12.72,66.35,32110000.0,2.88,8.83,34390000.0
0,0,PWR,0,0,0,0,10010000000.0,11280000000.0,26.69,16.95,,0.92,2.41,0.99,12.57,3.45,5.23,4.34,9.93,11400000000.0,79.92,-9.9,1600000000.0,895560000.0,393690000.0,2.7,19.7,216940000.0,1.56,1480000000.0,35.73,1.69,29.9,1470000000.0,1150000000.0,1.26,68.27,52.7,1460000.0,138860000.0,137220000.0,1.13,93.78,2089999.9999999998,1.42,1.71,2350000.0
0,0,AMD,0,0,0,0,114120000000.0,112930000000.0,128.08,52.36,1.15,13.11,29.51,13.06,85.81,10.17,13.27,11.68,29.09,8650000000.0,7.41,55.5,2870000000.0,1430000000.0,879000000.0,0.74,225.0,1770000000.0,1.47,578000000.0,14.95,2.28,3.22,959000000.0,579880000.0,2.27,86.73,75.32,48810000.0,1200000000.0,1190000000.0,0.62,73.85,62370000.0,1.37,5.21,47110000.0
0,0,ITW,0,0,0,0,64430000000.00001,70210000000.0,30.89,27.32,2.81,5.17,23.9,5.59,21.0,16.77,22.59,11.87,74.4,12570000000.0,39.53,-4.9,5920000000.0,3270000000.0,2109999999.9999998,6.59,-11.8,2170000000.0,6.85,7940000000.0,294.59,2.37,8.52,2810000000.0,2440000000.0,1.1,206.94,192.95,1090000.0,316520000.0,289420000.0,0.24,80.2,4630000.0,4.09,1.56,4590000.0
0,0,ETR,0,0,0,0,20680000000.0,40990000000.0,14.97,16.89,4.12,1.98,1.87,4.07,9.42,13.57,18.75,2.24,13.0,10210000000.0,51.07,-7.5,4269999999.9999995,3780000000.0,1390000000.0,6.89,42.7,1240000000.0,6.19,22060000000.0,200.08,0.59,53.8,3070000000.0,-471460000.0,0.5,106.94,101.84,1250000.0,200230000.0,199600000.0,0.27,88.38,2040000.0,1.7,1.17,1470000.0
0,0,EXPE,0,0,0,0,18020000000.0,22580000000.0,14.99,208.33,33.9,2.52,10.79,3.21,-17.13,-30.64,-12.7,-2.72,-45.61,7030000000.0,49.49,-57.7,9900000000.0,-541000000.0,-2200000000.0,-15.49,,4380000000.0,30.93,9350000000.0,226.12,1.2,11.54,-3110000000.0,-3530000000.0,1.74,119.31,97.05,2790000.0,135940000.0,115660000.0,12.77,102.75,15000000.0,4.1,12.54,14710000.0
0,0,ORCL,0,0,0,0,182490000000.0,214680000000.0,18.42,14.39,1.56,4.84,21.18,5.45,12.27,26.34,38.22,9.03,83.71,39400000000.0,12.81,1.9,31130000000.0,17270000000.0,10380000000.0,3.31,5.7,38610000000.0,13.11,70920000000.0,823.11,2.17,2.68,13970000000.0,11150000000.0,0.74,58.09,57.07,11420000.0,2940000000.0,1800000000.0,38.91,49.84,30650000.0,3.22,1.64,24980000.0
0,0,FLWS,0,0,0,0,1460000000.0,1760000000.0,23.04,20.08,,0.94,3.73,1.11,14.36,4.07,5.54,6.86,17.9,1590000000.0,24.62,51.5,622200000.0,121570000.0,64510000.00000001,0.98,,11010000.0,0.17,306960000.0,78.4,1.18,6.08,161490000.0,95030000.0,1.67,22.43,24.77,36290000.0,36290000.0,25490000.0,32.08,93.0,6540000.0,5.89,29.4,7800000.0
0,0,VZ,0,0,0,0,248330000000.0,376550000000.0,13.97,12.03,4.19,1.95,3.82,2.93,8.92,14.26,24.07,6.64,29.72,128370000000.0,31.02,-4.1,77140000000.0,47530000000.0,18310000000.0,4.42,-16.1,9010000000.0,2.18,138510000000.0,208.19,1.07,15.72,41470000000.0,12070000000.0,0.4,60.06,58.32,14690000.0,4139999999.9999995,4139999999.9999995,0.03,66.37,31520000.0,2.14,0.76,33460000.0
0,0,NEM,0,0,0,0,47290000000.0,48940000000.0,20.16,13.99,0.72,4.3,2.09,4.42,8.99,23.19,25.73,4.38,10.48,11080000000.0,13.73,16.8,4380000000.0,5260000000.0,2400000000.0,3.18,-61.5,5140000000.0,6.4,6790000000.0,28.73,2.83,28.18,4400000000.0,3240000000.0,0.16,61.91,62.69,6190000.0,803360000.0,800570000.0,0.28,84.06,7500000.0,1.05,1.26,7990000.0
0,0,XEL,0,0,0,0,34920000000.0,56500000000.0,23.21,21.98,3.6,3.01,2.53,4.97,13.15,12.98,18.68,2.56,10.97,11380000000.0,21.64,5.6,4660000000.0,3990000000.0,1480000000.0,2.81,14.4,904000000.0,1.72,22460000000.0,163.05,0.87,26.22,2880000000.0,-1900000000.0,0.24,69.52,68.5,2480000.0,537300000.0,524320000.00000006,0.31,79.17,4190000.0000000005,1.49,0.78,4890000.0
0,0,ZION,0,0,0,0,6840000000.0,,17.81,12.11,2.95,2.54,0.96,,,18.79,26.04,0.59,5.77,2330000000.0,14.16,-5.4,2800000000.0,,401000000.0,2.37,-21.2,4900000000.0,29.88,2880000000.0,,,43.3,899000000.0,,1.65,38.83,34.23,2110000.0,164010000.0,161600000.0,1.52,87.89,5480000.0,1.99,3.9,6060000.0
0,0,FTR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,DHR,0,0,0,0,158950000000.0,178350000000.0,52.28,32.47,2.09,7.89,4.58,8.75,31.06,18.05,19.82,3.76,8.99,20390000000.0,28.83,34.4,9980000000.0,5610000000.0,3080000000.0,4.96,32.3,5690000000.0,8.01,22760000000.0,59.94,2.08,48.84,5100000000.0,4110000000.0000005,0.69,227.27,206.29,2480000.0,710380000.0,630060000.0,11.28,81.59,4710000.0,1.61,0.75,6020000.0
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,12200000000.0,16329999999.999998,30.58,19.76,2.63,2.35,4.4,3.16,17.81,7.44,13.39,5.32,16.55,5170000000.0,38.01,12.8,2410000000.0,938540000.0,384690000.0,2.82,3.7,1070000000.0000001,7.84,5360000000.0,189.41,1.62,20.24,757800000.0,860430000.0,0.91,89.31,81.24,1000000.0,137020000.0,127780000.0,7.65,83.07,4430000.0,5.04,4.66,5060000.0
0,0,HP,0,0,0,0,2720000000.0,2670000000.0,,53.76,3.5,1.54,0.82,1.51,-20.53,-27.88,-6.81,-1.41,-13.54,1770000000.0,16.42,-67.9,550540000.0,355600000.0,-499040000.0,-4.6,,577220000.0,5.36,525980000.0,15.85,4.4,30.87,538880000.0,408560000.0,2.26,20.86,18.64,1820000.0,107600000.0,103970000.0,3.33,90.99,6500000.0,3.11,7.03,6920000.0
0,0,SYMC,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LYB,0,0,0,0,29550000000.0,42230000000.0,24.93,12.12,,1.05,4.04,1.51,13.81,4.2,7.64,4.31,15.23,28000000000.0,83.94,-22.3,5450000000.0,3470000000.0,1170000000.0,3.5,-88.4,2820000000.0,8.45,16149999999.999998,217.15,2.25,21.88,3900000000.0,938120000.0,1.55,82.23,73.18,2170000.0,333920000.0,258010000.0,23.51,71.88,5110000.0,2.02,2.0,5000000.0
0,0,WHR,0,0,0,0,11930000000.0,16140000000.0,13.84,10.92,,0.63,3.54,0.85,8.61,4.58,8.25,5.06,20.86,19040000000.0,303.18,3.9,3530000000.0,2130000000.0,872000000.0,13.79,10.9,3530000000.0,56.41,7730000000.0,180.76,1.02,54.37,2200000000.0,1810000000.0,1.91,190.19,170.48,62550000.0,62550000.0,62270000.0,0.45,97.17,4040000.0,6.4,8.95,3730000.0
0,0,DD,0,0,0,0,48730000000.0,68920000000.0,,23.31,259.05,2.4,1.3,3.39,92.75,-14.73,10.43,1.87,-7.4,20350000000.0,27.61,-6.1,7710000000.0,4980000000.0,-2990000000.0,-4.07,,4010000000.0,5.46,24820000000.0,65.11,1.8,51.18,3370000000.0,2210000000.0,1.34,63.27,57.55,4280000.0,733850000.0,731920000.0,0.1,78.08,6660000.0,1.66,0.91,11550000.0
0,0,VRSN,0,0,0,0,24870000000.0,25510000000.0,31.4,33.78,3.27,20.17,,20.32,28.69,64.2,65.18,28.01,,1260000000.0,10.83,3.1,1050000000.0,864720000.0,805900000.0,6.93,11.1,1150000000.0,10.08,1790000000.0,,1.23,-12.13,728560000.0,538650000.0,0.81,201.57,205.43,114110000.0,114110000.0,106080000.0,1.31,92.91,1270000.0,1.99,1.45,1060000.0
0,0,WDC,0,0,0,0,16260000000.000002,22640000000.0,,16.69,0.66,0.96,1.64,1.36,10.8,-0.2,2.91,1.17,-0.35,16620000000.000002,55.44,-2.9,3780000000.0,2020000000.0,-34000000.0,-0.11,,3000000000.0,9.84,9610000000.0,100.41,2.03,31.5,934000000.0,461120000.0,1.66,45.0,41.44,5400000.0,304240000.0,303140000.0,0.53,79.38,9490000.0,2.27,3.53,7990000.0
0,0,TER,0,0,0,0,19820000000.0,19050000000.0,30.52,26.74,,7.19,9.94,6.32,19.48,23.63,28.33,17.41,41.02,3020000000.0,18.13,40.8,1340000000.0,981730000.0,712890000.0,3.91,63.9,1230000000.0,7.43,468630000.0,23.51,3.34,12.01,824840000.0,386400000.0,1.35,107.07,89.35,2000000.0,166060000.0,165390000.0,0.33,99.1,8730000.0,5.73,6.71,7930000.0
0,0,MS,0,0,0,0,,,,,,,,,,21.69,34.79,1.08,11.62,45410000000.0,29.25,16.2,36730000000.0,,9320000000.0,5.92,25.0,578410000000.0,319.71,303760000000.0,338.2,1.96,50.67,23000000.0,,1.58,59.11,52.03,12980000.0,1810000000.0,1430000000.0,21.2,58.54,28440000.0,2.27,1.99,19720000.0
0,0,CNP,0,0,0,0,11850000000.0,26610000000.0,12.8,15.43,13.41,0.93,2.0,2.2,27.12,-6.73,13.02,2.93,-6.51,12120000000.0,23.33,-2.2,3320000000.0,2840000000.0,-701000000.0,-1.88,-55.2,1060000000.0,1.96,13350000000.0,159.1,0.73,10.89,1990000000.0,-51880000.0,0.95,22.97,20.45,5230000.0,544820000.0,543340000.0,0.29,97.48,17560000.0,3.08,3.62,19130000.0
0,0,MNST,0,0,0,0,47590000000.0,45910000000.0,40.6,33.9,2.64,10.75,10.28,10.39,28.5,26.99,35.03,17.86,27.3,4420000000.0,8.31,9.9,2520000000.0,1610000000.0,1190000000.0,2.22,16.3,1670000000.0,3.17,21730000.0,0.47,3.65,8.77,1240000000.0,940530000.0,1.1,84.59,79.16,2130000.0,527919999.99999994,373540000.0,29.14,66.4,6650000.0,2.91,1.79,7510000.0
0,0,RRC,0,0,0,0,1860000000.0,4980000000.0,,8.93,,0.95,1.12,2.68,-3.87,-134.09,-132.69,-20.69,-85.45,1850000000.0,7.62,-22.6,891800000.0,358520000.0,-2490000000.0,-10.22,,0.0,0.0,3120000000.0,187.65,0.33,7.05,311390000.0,963950000.0,2.78,7.05,7.18,5780000.0,256329999.99999997,233500000.0,2.4,95.9,35930000.0,5.83,21.38,36400000.0
0,0,DLTR,0,0,0,0,26540000000.0,35210000000.0,27.86,17.95,1.63,1.07,3.81,1.41,16.47,3.84,8.11,6.29,14.71,25060000000.0,105.77,7.5,8950000000.0,2710000000.0,962100000.0,4.05,29.0,1120000000.0,4.76,9780000000.0,140.55,1.28,29.6,2590000000.0,1290000000.0,0.77,102.23,95.65,2009999.9999999998,235190000.0,232090000.0,1.34,92.02,2680000.0,1.22,1.47,2950000.0
0,0,CHK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,MCHP,0,0,0,0,37950000000.0,46800000000.0,60.07,19.46,1.41,7.02,6.97,8.94,25.27,11.62,14.79,2.79,11.26,5230000000.0,21.29,-2.1,3240000000.0,1960000000.0,608200000.0,2.34,-32.4,370300000.0,1.42,9220000000.0,169.33,1.07,20.92,1720000000.0,1630000000.0,1.7,129.71,111.12,1830000.0,268850000.0,254860000.0,2.06,96.38,11300000.0,5.83,4.99,12140000.0
0,0,SHW,0,0,0,0,,,,,,,,,,10.41,15.25,8.23,45.49,17990000000.0,197.8,5.2,8039999999.999999,3320000000.0,1870000000.0,20.24,22.4,619900000.0,6.85,10090000000.0,239.87,1.19,46.47,3220000000.0,2490000000.0,1.04,721.38,663.52,91050000.0,91050000.0,80850000.0,9.53,80.29,1010000.0,1.97,1.22,5.36
0,0,WFC,0,0,0,0,121840000000.0,,75.56,14.73,1.95,1.63,0.76,,,5.35,4.09,0.17,1.76,59440000000.0,14.39,-15.1,82460000000.0,,1610000000.0,0.38,-55.9,427100000000.0,103.3,289720000000.0,,,38.95,37240000000.0,,1.25,26.23,25.44,40840000.0,4130000000.0,4130000000.0,0.12,69.51,37000000.0,0.86,0.9,34780000.0
0,0,LM,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HRB,0,0,0,0,2920000000.0,4730000000.0,15.93,4.96,0.4,0.99,26.62,1.52,7.46,6.38,18.31,13.38,,3110000000.0,16.16,9.8,927440000.0,734180000.0,205790000.0,1.02,,208960000.0,1.14,2020000000.0,,1.07,-1.53,539540000.0,290710000.0,0.77,17.57,16.14,4040000.0,183420000.0,182810000.0,0.64,97.48,20330000.0,8.24,14.83,20200000.0
0,0,CAT,0,0,0,0,,,,,,,,,,7.6,11.7,4.13,22.14,43660000000.0,80.01,-22.6,14460000000.0,7490000000.0,3320000000.0,6.03,-55.3,8510000000.0,15.67,38140000000.0,254.35,1.54,27.52,6690000000.0,2500000000.0,0.97,172.34,149.11,3240000.0,543260000.0,542110000.0,0.2,69.6,6990000.0,2.05,1.29,6770000.0
0,0,CTSH,0,0,0,0,41970000000.0,42600000000.0,30.27,20.83,2.62,2.66,3.77,2.54,15.08,8.78,15.61,9.44,13.47,16750000000.0,30.79,-0.1,6150000000.0,3130000000.0,1470000000.0,2.7,-30.0,4580000000.0,8.56,3480000000.0,31.27,2.62,20.67,3340000000.0,2620000000.0,1.13,76.92,67.55,3210000.0,534640000.0,532960000.00000006,0.24,93.79,8270000.0,3.05,1.55,9810000.0
0,0,NBL,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,LUV,0,0,0,0,27080000000.0,25110000000.0,108.41,121.95,28.13,1.97,2.77,1.97,-32.41,-12.95,-6.64,-1.71,-16.78,12760000000.0,23.27,-68.2,7020000000.0,229000000.0,-1650000000.0,-3.01,,14560000000.0,24.67,12630000000.0,129.33,2.07,16.55,293000000.0,-906250000.0,1.24,44.78,38.38,9610000.0,590270000.0,588150000.0,0.25,75.96,14860000.0,1.43,3.21,14560000.0
0,0,BRK-B,0,0,0,0,528620000000.0,614880000000.0,15.29,20.96,,1.95,1.27,2.2,,14.45,24.68,4.73,8.86,247980000000.0,153805.75,-3.0,105480000000.0,71550000000.0,35850000000.0,22232.21,82.4,145720000000.0,93223.58,107690000000.0,25.69,1.66,264245.47,41300000000.0,55290000000.0,0.87,223.75,207.1,4940000.0,1370000000.0,1290000.0,0.19,69.09,12090000.0,2.3,1.03,10570000.0
0,0,WMT,0,0,0,0,411890000000.0,466040000000.0,21.01,25.32,3.96,0.76,5.06,0.85,11.53,3.6,4.81,6.72,24.13,548740000000.0,193.71,5.2,129360000000.00002,38020000000.0,19740000000.0,6.93,56.2,14330000000.0,5.06,69200000000.0,79.08,0.83,28.76,33600000000.0,26780000000.0,0.44,147.56,136.25,7280000.0,2830000000.0,1420000000.0,50.91,30.34,15090000.0,2.2,1.09,15050000.0
0,0,KSS,0,0,0,0,6080000000.0,10930000000.0,43.36,17.18,,0.36,1.26,0.66,15.41,-1.45,0.65,0.44,-4.73,16649999999.999998,108.09,-14.0,7830000000.0,995000000.0,-241000000.0,-1.57,,1940000000.0,12.3,6780000000.0,140.2,1.6,30.62,1520000000.0,1270000000.0,2.01,30.94,23.83,9350000.0,157780000.0,155910000.0,1.06,87.51,22270000.0,1.97,16.08,24600000.0
0,0,NEE,0,0,0,0,145870000000.0,193380000000.0,37.61,30.03,3.22,8.12,3.94,10.63,19.27,21.44,29.05,2.75,8.25,18190000000.0,9.29,-14.1,11290000000.0,9620000000.0,3900000000.0,1.98,39.8,1960000000.0,1.0,48300000000.0,114.37,0.57,19.03,8539999999.999999,-4670000000.0,0.15,74.86,70.19,7650000.0,1960000000.0,1950000000.0,0.16,80.63,22100000.0,2.84,1.13,22350000.0
0,0,HON,0,0,0,0,150600000000.0,157820000000.0,30.79,27.1,3.15,4.61,8.33,4.75,21.21,14.99,19.66,6.61,27.71,33229999999.999996,47.01,-14.2,12370000000.0,7550000000.0,4980000000.0,6.98,-53.3,15010000000.0,21.39,23000000000.0,125.54,1.64,25.76,6040000000.0,4960000000.0,1.15,200.7,168.78,3050000.0,701690000.0,665490000.0,0.17,77.14,4780000.0,1.23,0.68,4099999.9999999995
0,0,PCAR,0,0,0,0,29610000000.0,35460000000.0,20.84,16.69,,1.54,2.91,1.84,12.75,7.39,9.18,4.02,14.14,19280000000.0,55.59,-22.5,3860000000.0,2190000000.0,1420000000.0,4.1,-36.6,4410000000.0,12.74,10450000000.0,102.65,4.77,29.41,3140000000.0,1020000000.0,1.05,88.17,84.36,1520000.0,346150000.0,339940000.0,2.01,64.83,3720000.0,2.59,1.09,4230000.0
0,0,ALTR,0,0,0,0,4160000000.0,4170000000.0,,370.37,,8.93,11.55,9.05,123.13,-3.08,1.42,0.55,-4.04,460360000.0,6.32,6.0,326320000.0,29140000.0,-14200000.0,-0.2,,245360000.0,3.33,250830000.0,69.78,2.41,4.89,28770000.0,45810000.0,1.53,51.24,43.49,43240000.0,43240000.0,38000000.0,1.94,96.77,4290000.0,14.96,9.96,4350000.0
0,0,ESRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,K,0,0,0,0,21480000000.0,29070000000.0,18.11,15.29,2.06,1.59,7.05,2.15,12.6,8.8,13.56,6.3,35.15,13530000000.0,39.5,1.7,4430000000.0,2310000000.0,1190000000.0,3.45,40.9,1580000000.0,4.61,9210000000.0,256.83,0.79,8.86,1840000000.0,1210000000.0,0.59,63.56,66.05,2009999.9999999998,343710000.0,280820000.0,0.71,89.14,13660000.0,6.88,4.96,11890000.0
0,0,PNR,0,0,0,0,8560000000.000001,9370000000.0,24.05,19.57,2.15,2.91,4.18,3.15,17.7,11.87,15.46,7.03,18.38,2980000000.0,17.82,11.9,1050000000.0,535600000.0,360200000.0,2.1,20.0,82600000.0,0.5,887800000.0,43.31,1.18,12.32,588600000.0,442260000.0,1.18,52.16,45.71,1190000.0,166350000.0,165770000.0,0.32,90.67,2029999.9999999998,1.6,1.38,1980000.0
0,0,LEG,0,0,0,0,,,,,,,,,,5.45,9.51,5.3,18.11,4240000000.0,31.32,-2.6,1050000000.0,586700000.0,231200000.0,1.7,5.2,245000000.0,1.85,2130000000.0,163.65,1.6,9.81,635200000.0,443850000.0,1.45,42.49,40.17,1000000.0,132520000.00000001,130960000.00000001,1.21,75.23,2930000.0,2.6,2.84,4220000.0
0,0,ABC,0,0,0,0,20030000000.0,19550000000.0,13.93,11.74,3.23,0.11,5.58,0.1,-4.14,-1.8,1.09,3.1,-315.71,189890000000.0,927.29,7.9,5190000000.0,2470000000.0,-3410000000.0,-16.65,,4600000000.0,22.51,4600000000.0,,0.98,-4.99,2210000000.0,1420000000.0,0.56,102.23,99.76,204250000.0,204250000.0,147040000.0,28.06,67.11,2710000.0,2.35,1.84,3300000.0
0,0,PXD,0,0,0,0,15890000000.0,20910000000.0,111.05,21.98,0.9,2.46,1.61,2.73,10.12,2.27,7.65,1.97,1.48,7650000000.0,46.44,-23.0,4030000000.0000005,2290000000.0,173000000.0,1.04,,1390000000.0,8.47,3500000000.0,30.03,1.43,70.89,2370000000.0,57250000.0,1.93,99.55,97.06,2069999.9999999998,164420000.0,162730000.0,0.81,92.98,5260000.0,2.44,3.22,4860000.0
0,0,LTD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,SPLS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,JOSB,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,PDCO,0,0,0,0,3140000000.0,3680000000.0,36.56,18.28,2.74,0.56,3.52,0.68,-9.89,-9.15,4.02,4.47,-43.19,5540000000.0,58.42,9.5,1200000000.0,302440000.0,-506890000.0,-5.34,,139480000.0,1.46,800610000.0,89.68,1.54,9.33,-651890000.0,135940000.0,1.59,28.91,25.54,96500000.0,96500000.0,85350000.0,12.12,89.56,10400000.0,14.29,17.44,10090000.0
0,0,TM,0,0,0,0,209840000000.0,352620000000.0,14.32,10.93,8.13,0.86,1.05,0.01,0.11,5.5,0.0,1.78,6.9,,,-11.3,,,,16.36,-20.5,,,,108.05,1.07,123.5,,,0.67,140.97,132.75,1400000000.0,1400000000.0,1060000000.0,0.0,1.16,4.02,4.02,,4.24
0,0,CIM,0,0,0,0,2510000000.0,,268.75,8.33,,10.52,0.68,-121.31,,10.05,84.88,0.31,1.87,715960000.0,3.55,57.9,850510000.0,,-1810000.0,-0.01,245.5,325720000.0,1.39,13650000000.0,369.16,2.36,15.92,390430000.0,,1.01,10.05,9.32,2630000.0,233730000.0,231660000.0,1.45,51.2,4190000.0000000005,1.33,1.81,8910000.0
0,0,EXC,0,0,0,0,40310000000.0,78910000000.0,17.55,13.95,65.45,1.25,1.27,2.37,7.84,7.14,11.84,1.97,6.7,33270000000.000004,34.08,-0.9,10270000000.0,8910000000.0,2380000000.0,2.43,-35.1,1860000000.0,1.9,39160000000.0,111.56,1.09,33.71,5480000000.0,-84000000.0,0.4,41.99,38.93,5720000.0,975570000.0,973220000.0,0.26,80.89,7760000.0,1.32,0.8,9580000.0
0,0,BIG,0,0,0,0,1650000000.0,2850000000.0,2.81,,,0.29,1.32,0.47,2.88,10.3,5.73,6.35,81.98,6070000000.0,156.14,18.0,2109999999.9999998,490580000.0,624970000.0,15.86,-76.4,61790000.0,1.62,1770000000.0,232.71,1.29,20.03,525830000.00000006,347600000.0,2.49,48.66,45.32,1410000.0,37110000.0,37280000.0,1.0,104.13,8199999.999999999,8.76,28.89,7700000.0
0,0,DRI,0,0,0,0,14680000000.0,19210000000.0,,29.59,2.12,1.95,6.18,2.67,169.15,-2.6,2.61,1.2,-7.72,7200000000.0,57.85,-28.4,1410000000.0,519600000.0,-183700000.0,-1.51,-78.8,654600000.0,5.03,5750000000.0,242.11,0.63,18.24,667100000.0,65989999.99999999,1.43,108.55,90.81,2029999.9999999998,130080000.00000001,129620000.0,0.78,92.94,4370000.0,1.99,4.32,4179999.9999999995
